StudentID,Gender,Age,StudyHours,GPA,Attendance,Participation,AssignmentsCompleted,ProjectsCompleted,Extracurriculars
2422,Male,24,9.09,3.2,72.92,,18.0,0.0,Sports
2423,Male,19,9.48,1.38,63.85,8.33,10.0,1.0,Clubs
2424,Male,21,7.91,1.04,73.2,0.45,17.0,2.0,Arts
2425,Male,22,8.74,1.72,72.5,,10.0,3.0,Arts
2426,Male,22,10.26,1.87,79.19,3.14,8.0,3.0,Arts
2427,Male,18,11.3,0.96,64.08,,18.0,0.0,None
2428,Male,20,10.91,3.58,53.88,6.67,19.0,4.0,Arts
2429,Male,24,13.04,2.17,57.25,5.75,9.0,,None
2430,Male,23,2.84,3.91,84.96,3.15,2.0,0.0,Arts
2431,Female,21,6.02,3.24,51.12,5.13,2.0,1.0,None
2432,Female,23,14.22,2.22,92.82,2.46,7.0,0.0,None
2433,Female,18,5.95,3.79,84.72,8.64,5.0,1.0,Sports
2434,Male,20,1.87,2.02,88.4,3.14,19.0,2.0,Sports
2435,Female,21,7.88,3.55,91.8,2.45,0.0,,Clubs
2436,Female,19,1.64,1.43,56.14,7.52,19.0,0.0,Sports
2437,Female,24,3.04,1.51,91.12,,5.0,2.0,None
2438,Male,20,14.97,1.67,75.23,2.68,1.0,4.0,Sports
2439,Male,22,8.12,2.19,94.28,3.75,18.0,1.0,Sports
2440,Male,18,4.26,2.21,94.33,8.82,6.0,3.0,Sports
2441,Male,20,14.92,1.99,51.21,9.5,10.0,3.0,None
2442,Female,24,14.5,1.22,69.14,7.16,10.0,2.0,None
2443,Female,20,6.61,3.71,76.32,4.93,3.0,1.0,Clubs
2444,Female,24,3.91,2.35,83.92,6.41,19.0,4.0,Sports
2445,Female,22,12.58,1.63,64.31,4.14,15.0,3.0,Sports
2446,Male,21,10.73,2.6,62.61,2.99,4.0,4.0,None
2447,Male,19,10.3,3.07,69.06,9.51,6.0,4.0,Clubs
2448,Male,22,13.4,3.84,75.05,1.15,15.0,3.0,Clubs
2449,Female,19,10.34,2.0,97.56,3.46,14.0,3.0,None
2450,Male,21,4.26,0.45,88.11,,4.0,2.0,Sports
2451,Male,20,10.41,1.76,71.47,7.23,0.0,1.0,Clubs
2452,Female,19,4.59,1.92,52.72,0.29,19.0,0.0,Clubs
2453,Female,18,11.39,3.59,58.43,0.23,8.0,1.0,Sports
2454,Male,18,9.3,1.58,72.8,5.17,4.0,0.0,Clubs
2455,Male,24,1.16,3.81,90.69,4.84,5.0,3.0,Sports
2456,Male,22,7.69,1.94,69.03,4.43,,4.0,Clubs
2457,Male,21,5.15,3.9,76.92,3.02,5.0,1.0,Clubs
2458,Male,24,4.93,0.03,94.59,9.87,7.0,4.0,None
2459,Male,22,9.03,,95.69,2.72,,1.0,Clubs
2460,Female,22,4.83,3.72,60.79,4.9,15.0,1.0,Sports
2461,Female,24,11.65,3.84,52.18,4.05,15.0,4.0,Clubs
2462,Female,23,1.06,0.05,65.27,1.7,2.0,2.0,None
2463,Male,22,9.91,0.69,84.79,2.03,16.0,3.0,Clubs
2464,Female,23,12.14,2.62,97.56,9.18,5.0,2.0,Arts
2465,Male,18,,0.1,53.85,8.58,5.0,2.0,Sports
2466,Male,18,7.46,0.25,51.42,1.99,,1.0,Arts
2467,Female,22,14.25,0.88,94.21,8.76,19.0,3.0,None
2468,Male,18,4.5,2.05,87.41,2.09,14.0,1.0,Arts
2469,Male,21,0.29,2.18,99.61,6.27,18.0,0.0,Clubs
2470,Female,23,6.48,0.14,69.84,0.81,1.0,1.0,Sports
2471,Female,23,0.5,0.68,70.8,8.8,7.0,4.0,Arts
2472,Female,22,14.31,2.0,58.62,0.52,6.0,1.0,Clubs
2473,Male,18,3.15,,55.79,5.55,7.0,0.0,Arts
2474,Female,19,11.83,0.59,78.94,7.8,12.0,1.0,Clubs
2475,Female,24,11.62,1.6,68.21,1.17,14.0,0.0,Clubs
2476,Male,24,3.27,3.62,54.02,4.04,,3.0,Arts
2477,Female,23,9.32,4.0,94.35,0.42,14.0,1.0,None
2478,Female,22,0.72,3.95,59.92,6.83,13.0,0.0,Sports
2479,Female,22,7.25,3.53,87.43,3.07,6.0,3.0,None
2480,Male,21,0.22,1.58,64.11,5.59,16.0,4.0,Arts
2481,Male,20,13.82,,90.65,9.33,4.0,2.0,Clubs
2482,Male,20,14.64,1.67,55.92,3.06,19.0,0.0,Arts
2483,Male,23,3.33,2.59,87.8,0.49,9.0,4.0,Clubs
2484,Female,24,3.12,1.24,54.91,6.76,18.0,3.0,Clubs
2485,Male,21,11.31,2.42,72.35,7.87,17.0,4.0,None
2486,Male,21,3.8,2.1,86.7,9.58,9.0,1.0,None
2487,Female,21,13.43,0.1,58.66,1.58,1.0,2.0,Arts
2488,Female,23,8.61,3.16,64.28,3.92,5.0,0.0,Sports
2489,Female,20,5.26,0.05,93.24,8.44,2.0,3.0,None
2490,Male,24,12.49,1.17,94.26,8.07,18.0,2.0,Clubs
2491,Male,21,7.4,0.02,52.25,6.25,4.0,3.0,Arts
2492,Male,24,13.67,1.5,58.4,2.69,6.0,4.0,Arts
2493,Female,18,13.92,0.25,55.87,2.84,6.0,3.0,Sports
2494,Female,22,2.48,3.65,58.98,1.24,9.0,3.0,Arts
2495,Male,22,0.03,1.66,98.51,9.22,0.0,4.0,None
2496,Female,24,14.76,1.84,77.58,1.73,10.0,4.0,Clubs
2497,Female,19,13.59,1.4,73.41,5.73,6.0,2.0,Arts
2498,Female,19,0.83,2.51,99.22,5.84,5.0,0.0,Arts
2499,Male,23,12.5,3.14,77.85,3.7,,4.0,Clubs
2500,Female,23,6.87,2.59,83.06,3.53,12.0,2.0,Arts
2501,Female,22,3.88,2.99,66.64,6.69,15.0,3.0,Arts
2502,Male,18,13.18,3.62,69.11,3.88,12.0,3.0,Sports
2503,Male,20,2.95,3.45,79.72,2.55,1.0,1.0,None
2504,Female,20,14.21,2.7,53.49,3.99,18.0,4.0,Arts
2505,Female,23,3.08,0.86,62.79,8.08,18.0,2.0,None
2506,Male,18,9.21,,59.84,9.66,18.0,2.0,Sports
2507,Male,23,,2.02,50.79,6.36,,0.0,None
2508,Female,20,8.19,2.87,76.85,7.82,5.0,2.0,Sports
2509,Female,24,10.26,3.33,78.05,5.33,1.0,4.0,None
2510,Female,23,2.85,2.97,69.2,6.25,18.0,2.0,None
2511,Female,21,7.81,3.39,63.44,,5.0,,Arts
2512,Male,24,,0.26,82.6,4.38,19.0,3.0,None
2513,Female,23,1.07,0.13,56.73,0.66,14.0,3.0,Arts
2514,Female,22,12.27,1.03,75.93,9.57,5.0,2.0,Arts
2515,Male,23,5.04,3.6,88.4,7.93,2.0,2.0,None
2516,Female,22,8.62,3.29,,3.98,10.0,2.0,Arts
2517,Male,18,7.72,2.73,87.66,9.82,7.0,2.0,None
2518,Female,20,7.7,2.8,88.04,3.46,17.0,1.0,Clubs
2519,Female,24,1.61,2.91,53.0,3.72,16.0,4.0,Arts
2520,Male,24,,3.77,50.94,,18.0,1.0,Clubs
2521,Male,19,6.79,3.33,98.7,2.74,18.0,1.0,Clubs
2522,Female,19,11.0,2.49,,6.99,16.0,1.0,Arts
2523,Female,20,12.6,,,1.53,3.0,3.0,Sports
2524,Female,19,8.17,0.85,78.09,1.08,,1.0,Sports
2525,Male,24,1.3,,63.22,,4.0,2.0,Clubs
2526,Female,23,,1.7,56.5,5.55,15.0,1.0,Clubs
2527,Male,18,2.47,0.61,74.83,1.07,5.0,2.0,None
2528,Male,18,,3.23,70.37,9.64,13.0,,Clubs
2529,Female,20,5.49,2.04,84.94,5.73,19.0,3.0,Arts
2530,Male,19,3.44,3.91,95.21,1.51,1.0,4.0,Sports
2531,Female,23,,1.13,90.26,3.11,17.0,4.0,Sports
2532,Female,18,,1.92,63.72,8.0,17.0,3.0,Sports
2533,Female,18,0.27,1.79,93.95,5.23,12.0,2.0,Arts
2534,Female,21,1.54,0.48,91.67,1.88,17.0,2.0,None
2535,Female,21,2.58,1.7,96.46,1.03,,2.0,Arts
2536,Male,24,6.46,1.15,72.93,4.31,12.0,3.0,Arts
2537,Male,18,7.66,0.64,88.43,3.37,11.0,1.0,Sports
2538,Female,20,2.11,1.13,79.58,,2.0,0.0,Arts
2539,Female,22,6.37,0.93,65.53,9.25,6.0,1.0,Clubs
2540,Male,22,5.13,,99.72,2.48,0.0,1.0,Arts
2541,Male,23,2.75,0.12,51.92,8.55,4.0,4.0,Sports
2542,Male,18,0.1,2.47,58.11,9.2,0.0,0.0,Sports
2543,Male,18,7.01,3.04,94.63,9.02,3.0,2.0,Arts
2544,Female,24,10.28,1.92,53.03,9.52,0.0,1.0,Clubs
2545,Female,18,3.39,3.73,94.34,8.42,12.0,3.0,Clubs
2546,Male,20,1.98,2.83,85.76,,13.0,1.0,Sports
2547,Female,21,,2.99,51.83,4.1,14.0,2.0,Clubs
2548,Male,18,4.13,0.79,71.47,4.92,16.0,1.0,Clubs
2549,Female,18,3.35,3.11,87.72,8.73,11.0,4.0,None
2550,Male,24,12.86,3.33,79.16,3.01,6.0,4.0,None
2551,Female,19,12.26,1.45,96.79,1.59,18.0,1.0,Clubs
2552,Male,24,6.73,0.85,93.38,1.41,2.0,4.0,Clubs
2553,Male,24,7.34,1.54,66.63,,17.0,3.0,None
2554,Female,20,3.27,2.96,54.23,7.61,3.0,0.0,None
2555,Male,23,1.17,1.67,97.21,4.98,2.0,1.0,None
2556,Female,18,8.6,2.95,75.86,2.75,11.0,3.0,Sports
2557,Female,24,1.48,,53.72,6.78,11.0,3.0,Sports
2558,Male,24,,3.22,90.83,0.38,16.0,3.0,None
2559,Female,19,14.11,1.01,93.43,5.68,5.0,2.0,None
2560,Female,24,14.29,1.0,81.97,,14.0,,None
2561,Female,22,3.59,2.36,72.38,9.78,1.0,1.0,Sports
2562,Female,23,9.36,0.28,83.11,5.08,7.0,1.0,Sports
2563,Female,18,7.11,,85.33,5.52,,0.0,Clubs
2564,Male,18,13.14,1.04,94.65,7.12,4.0,3.0,Arts
2565,Female,19,4.07,2.15,97.79,4.85,2.0,,Clubs
2566,Female,20,0.06,3.63,75.72,2.25,9.0,4.0,Arts
2567,Female,18,2.44,,89.92,5.37,6.0,2.0,Arts
2568,Female,22,,1.96,98.23,9.44,10.0,0.0,Arts
2569,Female,18,4.74,0.15,57.56,4.1,14.0,2.0,Clubs
2570,Male,22,11.87,2.14,50.91,6.8,1.0,3.0,Sports
2571,Female,23,10.21,2.82,93.45,9.78,4.0,4.0,Sports
2572,Male,23,4.49,1.36,59.76,8.3,10.0,3.0,Sports
2573,Male,21,6.87,0.44,52.12,6.59,7.0,1.0,Sports
2574,Male,21,1.43,1.11,58.0,,12.0,2.0,Clubs
2575,Male,22,13.47,3.09,69.21,9.36,10.0,4.0,None
2576,Female,20,14.03,1.4,60.96,9.6,16.0,2.0,Arts
2577,Male,18,14.7,3.25,65.26,9.69,14.0,0.0,Sports
2578,Male,24,13.03,1.28,98.76,6.26,0.0,4.0,Sports
2579,Female,18,2.61,0.65,85.22,3.85,18.0,0.0,Clubs
2580,Female,21,0.69,1.74,85.61,1.33,15.0,4.0,Arts
2581,Female,24,8.69,1.81,54.73,3.86,18.0,1.0,Sports
2582,Male,22,13.69,0.06,86.6,,12.0,2.0,None
2583,Female,24,2.66,0.47,86.97,8.9,3.0,2.0,Sports
2584,Female,18,0.11,0.74,82.99,,10.0,3.0,Arts
2585,Male,18,12.08,0.45,61.42,5.37,17.0,4.0,None
2586,Female,20,1.15,1.37,71.15,3.09,17.0,4.0,Clubs
2587,Female,19,6.21,,92.31,4.55,,0.0,None
2588,Female,24,10.18,2.04,83.51,7.14,16.0,4.0,Arts
2589,Female,21,3.55,2.51,86.64,4.02,12.0,2.0,Arts
2590,Male,21,1.26,1.43,79.37,1.88,13.0,4.0,None
2591,Female,19,11.55,1.29,72.48,5.41,6.0,3.0,Sports
2592,Female,18,9.45,0.09,87.95,2.25,9.0,3.0,Arts
2593,Male,20,14.83,2.0,53.4,9.74,2.0,2.0,None
2594,Female,20,5.16,1.93,83.66,3.9,1.0,2.0,Arts
2595,Male,21,0.93,0.63,99.86,9.1,18.0,2.0,Sports
2596,Female,20,11.02,3.06,89.01,2.26,6.0,4.0,Sports
2597,Male,23,7.83,1.97,64.53,1.89,4.0,4.0,None
2598,Male,19,3.2,1.36,63.89,6.17,2.0,1.0,Clubs
2599,Male,18,11.73,0.59,83.36,7.79,1.0,0.0,Clubs
2600,Male,23,3.06,2.21,94.79,5.67,5.0,4.0,Sports
2601,Female,19,3.91,3.01,78.9,2.3,13.0,1.0,Clubs
2602,Male,22,1.39,1.13,76.37,0.38,6.0,1.0,Sports
2603,Female,24,5.99,0.88,58.02,,1.0,3.0,Clubs
2604,Male,21,6.28,2.09,85.77,1.31,,4.0,Sports
2605,Male,20,7.72,0.62,85.11,3.43,2.0,1.0,Arts
2606,Male,22,10.63,2.67,98.35,6.76,8.0,3.0,None
2607,Female,20,13.59,2.42,65.01,0.98,7.0,0.0,None
2608,Male,23,2.07,0.35,87.82,1.27,10.0,3.0,Clubs
2609,Female,18,0.82,0.15,71.7,0.62,17.0,0.0,None
2610,Female,18,0.28,2.48,77.92,9.96,0.0,2.0,Clubs
2611,Female,18,2.15,1.18,90.82,,14.0,2.0,Sports
2612,Female,20,9.87,0.35,61.1,9.06,3.0,3.0,Arts
2613,Female,22,10.91,3.04,67.14,2.94,3.0,2.0,None
2614,Female,18,11.8,1.26,88.67,7.53,9.0,4.0,Arts
2615,Female,22,3.66,1.84,78.52,2.19,10.0,3.0,None
2616,Female,20,4.59,0.95,54.62,4.98,17.0,1.0,Sports
2617,Female,23,7.25,2.51,71.51,8.25,14.0,4.0,None
2618,Male,22,0.95,1.21,79.33,8.16,,3.0,None
2619,Male,23,,3.87,95.48,7.94,6.0,0.0,Sports
2620,Male,20,14.76,2.81,59.42,8.24,,2.0,Clubs
2621,Male,20,5.41,0.55,90.3,2.11,16.0,2.0,Clubs
2622,Male,21,11.29,1.67,,4.82,19.0,2.0,Sports
2623,Female,20,7.5,1.54,62.11,4.85,15.0,,Clubs
2624,Female,20,1.92,2.14,62.17,8.91,15.0,4.0,None
2625,Female,19,8.73,3.37,,2.97,7.0,0.0,Arts
2626,Female,18,4.5,2.33,59.95,9.31,2.0,2.0,Sports
2627,Female,21,0.52,0.25,89.35,4.51,19.0,4.0,None
2628,Female,24,9.52,2.62,73.09,,,1.0,Sports
2629,Female,21,12.88,0.03,99.95,,,,Arts
2630,Male,21,5.17,3.12,91.95,4.1,9.0,0.0,None
2631,Male,24,,,86.99,7.1,1.0,2.0,None
2632,Male,19,13.37,1.24,93.54,5.13,,1.0,Arts
2633,Male,23,12.2,1.17,81.7,9.31,13.0,4.0,Arts
2634,Female,20,10.72,3.19,92.18,7.37,15.0,,Clubs
2635,Female,18,3.73,3.13,63.06,5.64,14.0,1.0,None
2636,Female,22,13.65,1.41,,8.87,6.0,2.0,Arts
2637,Male,24,2.32,1.2,80.8,,12.0,,Arts
2638,Female,23,,2.24,,6.47,9.0,2.0,None
2639,Female,24,0.43,0.03,71.32,,8.0,3.0,Clubs
2640,Female,20,9.66,0.33,76.34,3.95,8.0,1.0,Sports
2641,Male,19,4.16,0.5,68.07,6.83,5.0,3.0,Clubs
2642,Female,24,6.75,0.74,81.3,8.92,11.0,1.0,Arts
2643,Male,20,5.18,2.05,51.53,3.16,19.0,0.0,Sports
2644,Male,20,2.59,3.97,98.49,2.15,19.0,2.0,Sports
2645,Male,19,9.33,2.61,96.24,5.94,13.0,2.0,Clubs
2646,Male,21,13.23,0.25,96.76,0.67,19.0,1.0,Sports
2647,Female,21,14.39,2.1,68.25,7.15,6.0,4.0,Arts
2648,Male,18,2.89,1.99,76.59,7.03,7.0,3.0,None
2649,Male,18,10.76,0.58,97.71,3.55,7.0,2.0,None
2650,Female,21,9.97,3.68,95.12,8.93,7.0,2.0,None
2651,Female,23,5.15,1.76,89.51,5.02,1.0,1.0,Clubs
2652,Male,22,,3.98,70.37,6.46,,4.0,None
2653,Female,20,10.35,1.68,78.22,2.1,9.0,3.0,None
2654,Male,22,14.18,2.43,89.65,4.17,17.0,4.0,None
2655,Male,20,9.48,0.42,63.65,8.62,17.0,4.0,Sports
2656,Male,21,6.53,1.82,81.32,2.13,17.0,1.0,Sports
2657,Male,18,7.88,0.96,91.4,3.91,15.0,4.0,Sports
2658,Female,23,2.99,3.34,85.37,3.18,19.0,3.0,Arts
2659,Male,18,11.26,3.14,73.97,1.51,4.0,0.0,Arts
2660,Female,22,11.2,3.3,79.23,2.9,19.0,0.0,Arts
2661,Female,18,,2.89,99.43,2.33,4.0,3.0,None
2662,Female,21,13.17,3.33,80.1,9.24,19.0,1.0,Sports
2663,Female,23,4.04,0.8,,7.41,9.0,2.0,Arts
2664,Male,22,14.73,1.81,86.33,3.16,,1.0,Clubs
2665,Female,23,5.74,2.77,85.07,7.63,12.0,3.0,Sports
2666,Male,20,2.67,2.55,85.82,0.22,16.0,4.0,None
2667,Female,18,5.28,,72.72,5.27,17.0,0.0,Sports
2668,Female,23,6.6,0.9,73.71,2.5,12.0,4.0,None
2669,Male,19,1.04,0.39,73.39,1.14,16.0,1.0,Arts
2670,Male,18,,3.67,51.66,8.84,14.0,3.0,None
2671,Male,20,8.96,2.24,62.05,1.99,11.0,0.0,None
2672,Female,23,11.08,,57.73,8.22,9.0,3.0,Clubs
2673,Female,22,0.44,3.17,94.32,4.13,12.0,0.0,Sports
2674,Male,20,,3.66,63.75,,10.0,0.0,None
2675,Male,19,0.79,0.68,56.92,7.33,2.0,0.0,Clubs
2676,Male,23,10.52,3.27,55.99,5.96,9.0,1.0,Clubs
2677,Male,24,0.84,3.73,85.0,3.44,10.0,3.0,Clubs
2678,Female,24,13.68,3.75,50.3,2.82,5.0,2.0,Arts
2679,Male,21,10.53,3.66,73.57,0.74,0.0,2.0,Arts
2680,Male,18,7.61,2.19,55.94,9.41,5.0,2.0,None
2681,Male,22,6.62,1.42,92.48,4.94,,3.0,Sports
2682,Male,21,1.96,0.03,97.92,0.86,6.0,,Arts
2683,Female,23,,0.24,97.94,8.69,11.0,3.0,Arts
2684,Male,24,13.03,1.72,72.1,2.79,11.0,,None
2685,Female,24,13.57,1.6,82.23,2.04,6.0,4.0,None
2686,Male,24,0.01,0.74,79.99,2.81,1.0,0.0,Arts
2687,Male,23,8.91,1.58,67.5,5.65,0.0,0.0,None
2688,Female,24,10.79,0.7,72.2,0.74,17.0,,Clubs
2689,Male,20,9.28,3.4,53.22,4.82,11.0,2.0,None
2690,Female,23,1.23,1.19,89.78,8.96,6.0,4.0,Clubs
2691,Female,22,3.27,2.39,62.04,1.88,18.0,1.0,Arts
2692,Male,21,3.76,,73.03,3.31,2.0,2.0,Sports
2693,Female,22,,,74.03,3.96,9.0,1.0,Clubs
2694,Female,19,6.95,3.77,78.04,5.86,10.0,3.0,Sports
2695,Female,24,7.3,2.11,90.89,9.19,4.0,4.0,Arts
2696,Female,19,14.02,1.3,84.59,3.95,1.0,3.0,None
2697,Female,18,9.56,0.63,83.15,0.69,,1.0,Clubs
2698,Female,18,13.48,1.35,76.34,3.48,13.0,0.0,Clubs
2699,Female,19,6.85,0.08,54.8,1.9,7.0,3.0,Arts
2700,Female,23,2.24,1.45,70.1,6.52,5.0,4.0,Arts
2701,Male,22,13.95,2.13,,0.29,0.0,3.0,None
2702,Male,19,6.88,3.49,99.78,2.92,0.0,2.0,Sports
2703,Female,18,2.72,2.75,86.52,5.45,7.0,3.0,Clubs
2704,Male,19,4.54,0.45,61.38,2.77,10.0,1.0,Sports
2705,Female,23,0.76,0.59,55.09,5.51,17.0,3.0,Clubs
2706,Female,19,7.02,1.71,70.74,1.15,9.0,4.0,Clubs
2707,Male,22,12.8,0.78,92.83,9.43,11.0,3.0,None
2708,Female,21,,0.11,86.09,2.91,19.0,3.0,Clubs
2709,Female,23,13.99,3.22,94.19,9.23,15.0,4.0,Clubs
2710,Female,18,1.88,0.08,80.79,3.26,4.0,3.0,Arts
2711,Female,22,5.73,3.32,56.52,7.82,15.0,4.0,None
2712,Male,19,0.42,0.58,55.74,2.46,,1.0,Arts
2713,Female,19,12.83,3.9,52.4,6.7,5.0,4.0,Clubs
2714,Female,21,5.38,2.42,78.35,3.24,4.0,1.0,None
2715,Female,18,9.47,2.94,62.14,5.09,0.0,1.0,Clubs
2716,Male,18,10.72,,86.72,6.74,18.0,4.0,None
2717,Female,20,6.45,3.45,84.31,5.89,9.0,3.0,Sports
2718,Male,18,,3.36,65.91,5.76,13.0,2.0,Sports
2719,Male,21,14.43,2.61,58.84,0.66,2.0,4.0,None
2720,Female,24,14.47,2.01,55.12,2.49,5.0,3.0,Clubs
2721,Female,20,4.34,2.89,86.87,5.72,4.0,1.0,None
2722,Male,20,7.19,0.02,72.52,0.18,16.0,0.0,Clubs
2723,Female,19,14.59,2.37,66.18,,17.0,2.0,Sports
2724,Male,19,0.07,3.39,92.83,2.29,11.0,3.0,Clubs
2725,Male,18,6.19,1.43,79.68,2.5,4.0,2.0,Arts
2726,Female,20,1.51,0.43,75.9,5.36,8.0,0.0,Sports
2727,Female,19,7.64,1.68,87.17,5.82,,0.0,Arts
2728,Male,21,,2.91,90.78,9.09,19.0,0.0,Sports
2729,Male,19,6.1,0.43,84.3,3.86,8.0,4.0,Sports
2730,Male,23,3.31,0.82,72.0,9.27,2.0,,Arts
2731,Male,23,8.0,0.59,68.96,6.52,0.0,4.0,None
2732,Female,19,14.94,3.19,88.58,9.13,14.0,0.0,Clubs
2733,Female,20,12.01,0.25,75.9,8.33,9.0,3.0,Sports
2734,Female,24,,2.75,85.22,6.88,13.0,0.0,Clubs
2735,Female,24,9.53,1.47,94.52,3.56,6.0,4.0,Sports
2736,Female,20,0.62,3.02,95.79,2.41,3.0,0.0,Clubs
2737,Male,22,3.1,3.86,63.89,2.22,4.0,0.0,Sports
2738,Female,24,13.88,0.46,59.39,9.52,19.0,4.0,None
2739,Female,23,,1.26,63.06,9.59,15.0,4.0,Sports
2740,Female,21,1.55,3.24,87.57,7.25,2.0,3.0,None
2741,Female,20,10.54,,68.5,8.84,,4.0,Sports
2742,Female,18,4.49,0.86,58.67,9.19,12.0,3.0,Clubs
2743,Male,23,4.03,3.3,54.92,5.12,5.0,1.0,Arts
2744,Male,21,14.97,3.95,66.37,6.29,4.0,1.0,Sports
2745,Male,21,12.87,2.23,56.81,4.19,15.0,4.0,Sports
2746,Female,20,6.12,1.11,57.82,,10.0,0.0,None
2747,Male,21,14.7,1.59,84.19,,,2.0,Clubs
2748,Male,20,9.75,0.68,50.99,4.34,4.0,0.0,None
2749,Female,24,11.13,3.05,55.88,6.73,5.0,4.0,Clubs
2750,Female,19,0.47,3.09,92.22,4.22,9.0,3.0,Clubs
2751,Female,23,1.82,3.5,92.25,8.72,0.0,0.0,None
2752,Male,22,9.5,0.11,66.46,3.33,9.0,1.0,Arts
2753,Male,19,,2.25,54.4,1.33,16.0,4.0,Clubs
2754,Female,23,9.36,0.86,85.25,8.12,,0.0,Arts
2755,Female,20,2.01,1.36,68.01,6.74,1.0,0.0,None
2756,Male,23,1.74,3.14,52.27,2.42,16.0,3.0,Arts
2757,Male,24,12.66,0.77,57.89,5.36,3.0,3.0,Clubs
2758,Female,20,2.09,2.55,56.86,4.02,,3.0,None
2759,Female,19,7.8,2.62,79.46,9.39,4.0,,Arts
2760,Male,18,0.56,,94.91,6.07,9.0,4.0,None
2761,Female,18,1.21,3.1,89.65,1.58,0.0,4.0,None
2762,Male,23,10.09,3.21,77.33,5.02,0.0,1.0,Arts
2763,Male,18,10.34,2.13,71.11,8.63,3.0,1.0,Clubs
2764,Male,20,5.12,0.75,80.93,6.71,,4.0,Clubs
2765,Male,21,3.23,1.7,72.19,8.42,13.0,0.0,Clubs
2766,Female,20,12.21,2.2,62.3,2.5,13.0,4.0,Clubs
2767,Female,21,3.26,2.71,83.96,8.88,17.0,2.0,Sports
2768,Male,19,8.13,2.43,93.66,7.56,1.0,1.0,None
2769,Male,22,14.52,1.58,68.64,7.29,0.0,1.0,None
2770,Male,21,2.22,1.06,92.08,3.47,15.0,1.0,Sports
2771,Male,18,14.11,0.67,71.55,8.88,17.0,,None
2772,Male,20,,2.78,70.07,6.38,15.0,1.0,None
2773,Female,19,8.51,2.58,51.42,8.52,5.0,1.0,Arts
2774,Female,18,5.66,2.75,84.76,3.61,9.0,4.0,Sports
2775,Female,19,14.47,1.49,90.38,1.46,1.0,0.0,None
2776,Female,22,4.1,1.05,83.18,3.32,6.0,1.0,None
2777,Male,24,5.99,3.04,57.57,4.55,16.0,1.0,Sports
2778,Male,20,14.74,3.09,55.16,5.33,2.0,1.0,Sports
2779,Male,23,8.05,1.82,78.64,5.11,19.0,,Arts
2780,Male,20,7.54,2.45,70.08,,11.0,4.0,Arts
2781,Male,22,3.87,1.49,71.45,8.42,1.0,1.0,Clubs
2782,Female,20,10.52,2.81,98.39,1.7,6.0,2.0,Clubs
2783,Male,23,0.22,3.34,86.2,3.16,16.0,0.0,Arts
2784,Female,21,0.74,2.75,70.59,8.89,18.0,0.0,None
2785,Female,19,8.99,2.05,50.95,5.6,11.0,2.0,Sports
2786,Female,23,5.13,1.83,51.7,5.83,8.0,0.0,Arts
2787,Female,18,14.3,2.57,84.24,4.78,13.0,3.0,Clubs
2788,Male,22,13.55,2.72,91.89,5.49,1.0,0.0,Sports
2789,Female,21,10.71,2.23,85.39,1.98,3.0,3.0,Clubs
2790,Female,18,12.27,2.5,70.29,5.47,18.0,2.0,None
2791,Female,18,10.01,0.39,51.56,9.97,15.0,3.0,None
2792,Male,22,1.88,3.81,98.37,5.66,16.0,0.0,Clubs
2793,Male,21,11.48,3.16,99.32,0.44,1.0,1.0,Sports
2794,Male,24,3.15,1.5,77.47,,16.0,3.0,Clubs
2795,Female,18,4.85,2.25,53.53,3.96,18.0,0.0,Sports
2796,Female,18,12.29,0.19,77.05,1.54,7.0,1.0,Arts
2797,Male,21,8.05,0.16,94.62,8.63,19.0,2.0,Clubs
2798,Female,20,12.9,1.0,84.0,1.98,5.0,2.0,Clubs
2799,Male,18,3.2,,86.0,9.21,11.0,4.0,Sports
2800,Male,19,9.12,3.41,54.25,4.42,17.0,2.0,Arts
2801,Female,21,1.26,2.24,55.33,7.43,1.0,4.0,Sports
2802,Female,18,9.65,2.13,56.37,5.47,18.0,2.0,Sports
2803,Female,22,11.44,1.61,95.22,2.57,9.0,2.0,Clubs
2804,Female,23,,0.65,76.29,6.71,2.0,2.0,Clubs
2805,Male,19,3.99,0.47,89.58,9.58,11.0,4.0,Sports
2806,Male,23,0.47,,55.76,7.7,15.0,4.0,None
2807,Male,23,1.79,3.71,,6.04,11.0,3.0,None
2808,Male,18,9.33,1.83,91.06,9.91,7.0,0.0,None
2809,Male,19,14.02,2.64,61.24,2.65,4.0,0.0,Clubs
2810,Female,19,3.1,3.66,93.71,0.62,10.0,0.0,Clubs
2811,Male,20,11.03,0.36,63.17,0.32,,2.0,Arts
2812,Male,23,13.0,3.08,60.27,7.11,,0.0,Clubs
2813,Male,19,7.81,2.47,63.21,8.3,8.0,4.0,Arts
2814,Female,20,10.04,2.39,95.5,6.35,11.0,3.0,Clubs
2815,Female,21,12.23,1.17,,9.05,5.0,1.0,None
2816,Female,20,3.91,2.74,66.45,6.98,18.0,3.0,None
2817,Female,22,4.45,3.18,85.27,3.71,,0.0,Sports
2818,Male,24,0.01,0.45,83.79,1.81,13.0,0.0,Sports
2819,Male,18,14.45,2.13,90.33,,3.0,4.0,Arts
2820,Female,21,13.76,0.41,64.83,,17.0,3.0,Arts
2821,Female,24,11.47,3.49,75.51,5.43,9.0,4.0,Sports
2822,Male,24,1.19,2.03,83.38,3.14,17.0,4.0,Arts
