CustomerID,InvoiceNo,Quantity,UnitPrice,Country,InvoiceDate,StockCode,Description,CustomerAge,SpendingScore
1872,25690,84,8.61,Germany,19-03-2020 18:00,D,Toys and Games,35,89
1431,,96,14.57,Spain,19-03-2020 19:00,C,Home and Kitchen,45,39
1518,33107,97,74.69,United Kingdom,19-03-2020 20:00,A,Electronics,67,18
1685,39242,6,,Germany,19-03-2020 21:00,C,Home and Kitchen,38,
1461,37145,92,51.01,Netherlands,19-03-2020 22:00,C,Home and Kitchen,26,8
1870,25458,8,76.78,France,19-03-2020 23:00,E,Sports and Outdoors,51,26
1983,30033,62,75.24,France,20-03-2020 00:00,D,Toys and Games,51,85
1367,28047,14,17.12,Netherlands,20-03-2020 01:00,E,Sports and Outdoors,64,27
1657,24902,3,10.29,United Kingdom,20-03-2020 02:00,B,Clothing,41,32
1251,21496,2,59.32,Netherlands,,C,Home and Kitchen,33,42
1165,29435,22,74.29,United Kingdom,20-03-2020 04:00,D,Toys and Games,45,50
1614,24582,97,15.33,Germany,20-03-2020 05:00,B,Clothing,63,81
1999,22043,85,37.51,Spain,,B,Clothing,68,49
1704,,70,87.09,Spain,20-03-2020 07:00,E,Sports and Outdoors,64,65
1528,28708,71,94.45,Netherlands,20-03-2020 08:00,B,Clothing,52,63
1601,37218,6,45.68,France,20-03-2020 09:00,A,Electronics,23,27
1370,,50,8.41,Netherlands,20-03-2020 10:00,A,Electronics,55,75
1597,37431,44,26.14,France,20-03-2020 11:00,A,Electronics,69,35
1102,37948,8,,Netherlands,20-03-2020 12:00,B,Clothing,58,38
1593,34891,24,24.28,Netherlands,20-03-2020 13:00,C,Home and Kitchen,28,38
1125,25440,27,49.64,Spain,20-03-2020 14:00,D,Toys and Games,21,42
1037,20496,53,58.53,France,20-03-2020 15:00,A,Electronics,31,
1347,30455,51,12.69,Spain,20-03-2020 16:00,A,Electronics,30,49
1212,36926,,88.99,France,20-03-2020 17:00,A,Electronics,32,57
1318,20915,59,62.19,Germany,20-03-2020 18:00,E,Sports and Outdoors,66,54
1997,38185,69,59.93,Germany,20-03-2020 19:00,,,25,10
1736,31274,83,98.73,Germany,20-03-2020 20:00,A,Electronics,60,60
1733,36465,73,63,United Kingdom,20-03-2020 21:00,A,Electronics,41,40
1425,33281,,92.93,Spain,20-03-2020 22:00,E,Sports and Outdoors,28,1
1246,21179,44,28.98,Spain,20-03-2020 23:00,D,Toys and Games,65,
1647,30447,47,24.39,Germany,21-03-2020 00:00,,,52,64
1285,22071,13,,Netherlands,21-03-2020 01:00,D,Toys and Games,42,81
1230,28998,53,51.11,Spain,21-03-2020 02:00,C,Home and Kitchen,40,12
1319,36715,53,23.04,France,21-03-2020 03:00,B,Clothing,64,57
1511,,37,70.12,Spain,21-03-2020 04:00,B,Clothing,62,77
1520,27145,63,3.45,Spain,21-03-2020 05:00,D,Toys and Games,24,89
1224,29726,66,69.22,France,21-03-2020 06:00,E,Sports and Outdoors,22,26
1505,34576,40,45.99,Germany,21-03-2020 07:00,A,Electronics,49,40
1824,21589,78,69.06,Germany,21-03-2020 08:00,B,Clothing,45,43
1106,38870,61,47.97,France,21-03-2020 09:00,E,Sports and Outdoors,61,97
1698,38974,95,97.74,Spain,21-03-2020 10:00,E,Sports and Outdoors,20,72
1732,28679,6,33.8,Spain,21-03-2020 11:00,C,Home and Kitchen,47,13
1606,28803,25,98.27,Germany,21-03-2020 12:00,B,Clothing,61,90
1706,39804,46,6.96,United Kingdom,21-03-2020 13:00,D,Toys and Games,22,56
1753,35290,31,68.53,Germany,21-03-2020 14:00,,,68,17
1741,29589,,45.69,France,21-03-2020 15:00,D,Toys and Games,68,88
1330,27214,63,82.3,United Kingdom,21-03-2020 16:00,D,Toys and Games,50,
1004,37840,91,79.07,United Kingdom,21-03-2020 17:00,B,Clothing,37,76
1862,30385,94,80.12,France,21-03-2020 18:00,D,Toys and Games,,95
1467,35889,68,9.93,Netherlands,21-03-2020 19:00,D,Toys and Games,61,58
1515,29529,39,,Germany,21-03-2020 20:00,A,Electronics,39,80
1775,35323,80,21.8,Spain,21-03-2020 21:00,D,Toys and Games,39,61
1937,35440,,,Germany,,A,Electronics,55,
1764,30392,7,22.17,France,21-03-2020 23:00,B,Clothing,46,94
1162,24497,85,48.19,Spain,22-03-2020 00:00,D,Toys and Games,38,28
1652,39251,66,74.34,Netherlands,22-03-2020 01:00,E,Sports and Outdoors,35,67
1900,24583,55,22.25,,22-03-2020 02:00,D,Toys and Games,65,97
1807,30328,72,11.74,Germany,22-03-2020 03:00,A,Electronics,28,51
1530,36238,42,64.77,United Kingdom,22-03-2020 04:00,,,27,88
1081,,27,98.4,France,22-03-2020 05:00,B,Clothing,52,94
1480,34674,2,60.29,France,22-03-2020 06:00,C,Home and Kitchen,43,92
,36462,70,,Germany,22-03-2020 07:00,C,Home and Kitchen,67,39
1515,25652,4,56.34,Netherlands,22-03-2020 08:00,A,Electronics,61,66
1639,36761,21,78.34,Germany,22-03-2020 09:00,B,Clothing,63,77
1186,,1,97.59,Germany,22-03-2020 10:00,B,Clothing,21,74
1145,31176,38,54.64,Netherlands,22-03-2020 11:00,D,Toys and Games,27,40
1151,25941,60,41.97,Netherlands,22-03-2020 12:00,C,Home and Kitchen,56,13
1362,21146,76,86.1,France,22-03-2020 13:00,D,Toys and Games,33,19
1092,35958,91,96.99,United Kingdom,22-03-2020 14:00,B,Clothing,58,6
1030,35561,14,13.35,Germany,,A,Electronics,47,18
1825,22216,79,58.03,United Kingdom,22-03-2020 16:00,A,Electronics,20,9
1539,35429,88,79.35,,22-03-2020 17:00,E,Sports and Outdoors,51,81
1648,25449,82,53.57,Netherlands,22-03-2020 18:00,A,Electronics,42,68
1940,37847,17,41.22,Germany,22-03-2020 19:00,,,55,54
1601,39854,73,65.7,France,22-03-2020 20:00,E,Sports and Outdoors,59,50
1048,37900,47,27.38,Germany,,,,53,70
1878,31242,82,,France,,D,Toys and Games,21,11
,24423,56,99.23,Spain,22-03-2020 23:00,D,Toys and Games,59,55
1517,34833,53,63.83,France,,A,Electronics,,42
1540,37910,18,87.36,Germany,23-03-2020 01:00,E,Sports and Outdoors,30,90
1409,34978,69,80.87,Germany,23-03-2020 02:00,C,Home and Kitchen,23,11
1155,37172,48,65.4,France,23-03-2020 03:00,C,Home and Kitchen,24,72
1774,33606,9,84.15,,23-03-2020 04:00,B,Clothing,45,67
1545,27421,54,29.07,France,23-03-2020 05:00,A,Electronics,54,2
1439,22548,35,63.89,Spain,23-03-2020 06:00,D,Toys and Games,32,82
1236,27252,46,59.27,Spain,23-03-2020 07:00,B,Clothing,47,66
1649,34856,1,62.43,United Kingdom,23-03-2020 08:00,,,57,26
1367,32849,41,17.28,Spain,23-03-2020 09:00,D,Toys and Games,27,76
1999,24608,73,28.09,Germany,23-03-2020 10:00,C,Home and Kitchen,29,37
1056,33827,32,29.02,United Kingdom,23-03-2020 11:00,D,Toys and Games,34,90
1174,26745,84,60.39,United Kingdom,23-03-2020 12:00,E,Sports and Outdoors,65,36
1213,23062,77,97.27,United Kingdom,23-03-2020 13:00,D,Toys and Games,47,16
1026,25281,40,95.43,France,23-03-2020 14:00,E,Sports and Outdoors,18,78
1806,24762,11,23.11,France,23-03-2020 15:00,D,Toys and Games,53,66
1917,29640,62,30.83,United Kingdom,23-03-2020 16:00,B,Clothing,57,21
1118,,46,4.09,Spain,23-03-2020 17:00,C,Home and Kitchen,41,7
1146,20107,48,40.18,Germany,23-03-2020 18:00,B,Clothing,55,11
1867,31286,43,83.55,Germany,23-03-2020 19:00,C,Home and Kitchen,38,56
1264,28814,,,France,23-03-2020 20:00,B,Clothing,59,44
1402,20509,61,24.03,Netherlands,23-03-2020 21:00,A,Electronics,49,54
1257,26815,42,26.95,United Kingdom,,D,Toys and Games,35,93
1859,,26,,Netherlands,23-03-2020 23:00,D,Toys and Games,30,57
1188,36015,11,35.34,Germany,24-03-2020 00:00,A,Electronics,54,58
1826,,25,80.57,France,24-03-2020 01:00,A,Electronics,61,37
1742,23871,40,64.86,France,24-03-2020 02:00,,,38,48
,35953,,78.7,France,24-03-2020 03:00,B,Clothing,35,62
1498,33276,84,58.51,France,24-03-2020 04:00,D,Toys and Games,57,39
,27164,75,26.14,France,24-03-2020 05:00,E,Sports and Outdoors,63,92
1238,23500,74,23.19,United Kingdom,24-03-2020 06:00,D,Toys and Games,64,64
1326,38583,52,1.4,Netherlands,24-03-2020 07:00,A,Electronics,43,68
1069,,3,78.21,Germany,24-03-2020 08:00,E,Sports and Outdoors,,68
1928,27758,39,84.79,,24-03-2020 09:00,E,Sports and Outdoors,22,27
1763,35042,91,76.94,France,24-03-2020 10:00,E,Sports and Outdoors,48,70
1973,26070,35,7.9,France,,B,Clothing,45,98
1704,38654,,76.34,France,24-03-2020 12:00,E,Sports and Outdoors,66,82
1024,25385,95,5.05,Spain,24-03-2020 13:00,D,Toys and Games,30,60
1581,20229,85,11.01,Germany,24-03-2020 14:00,B,Clothing,66,44
1155,38870,22,44.33,France,24-03-2020 15:00,,,28,30
1657,20909,62,47.88,Netherlands,24-03-2020 16:00,,,18,97
,31720,19,81.7,Spain,24-03-2020 17:00,E,Sports and Outdoors,41,58
1218,37361,14,68.11,United Kingdom,24-03-2020 18:00,D,Toys and Games,30,84
1560,37018,50,15.76,Spain,24-03-2020 19:00,C,Home and Kitchen,35,36
1378,24717,62,23,Spain,24-03-2020 20:00,E,Sports and Outdoors,41,5
1891,38574,87,28.92,Spain,24-03-2020 21:00,E,Sports and Outdoors,46,
1193,33235,90,12.81,Netherlands,24-03-2020 22:00,B,Clothing,45,19
1039,25189,43,29.12,Germany,24-03-2020 23:00,D,Toys and Games,55,12
1596,23474,55,73,France,25-03-2020 00:00,E,Sports and Outdoors,62,90
1342,31972,40,24.52,Netherlands,25-03-2020 01:00,D,Toys and Games,39,60
1502,27194,12,83.62,Netherlands,25-03-2020 02:00,B,Clothing,37,83
1449,21865,,47.22,France,25-03-2020 03:00,D,Toys and Games,28,11
1335,20298,34,32.63,Spain,25-03-2020 04:00,D,Toys and Games,68,53
1003,39123,83,41.54,United Kingdom,25-03-2020 05:00,B,Clothing,37,20
1801,23725,23,71.09,Spain,25-03-2020 06:00,E,Sports and Outdoors,58,73
1758,24540,71,,Spain,25-03-2020 07:00,D,Toys and Games,30,84
1516,30297,7,1.22,Germany,25-03-2020 08:00,C,Home and Kitchen,,27
1496,32464,65,92.27,Spain,25-03-2020 09:00,E,Sports and Outdoors,41,58
1225,24814,18,,United Kingdom,25-03-2020 10:00,B,Clothing,60,5
1149,33596,8,93.89,,25-03-2020 11:00,A,Electronics,41,74
,35386,89,3.3,Spain,25-03-2020 12:00,C,Home and Kitchen,65,9
1659,39906,42,77.21,,25-03-2020 13:00,E,Sports and Outdoors,34,89
1102,26818,93,53.7,Germany,25-03-2020 14:00,,,22,77
1174,28162,87,50.82,United Kingdom,25-03-2020 15:00,C,Home and Kitchen,47,32
1460,25489,93,7.74,France,25-03-2020 16:00,E,Sports and Outdoors,31,72
1747,26085,1,24.26,France,25-03-2020 17:00,A,Electronics,32,54
1033,29037,79,77.87,Germany,25-03-2020 18:00,E,Sports and Outdoors,26,45
1683,24185,15,89.18,United Kingdom,25-03-2020 19:00,A,Electronics,31,27
1517,24226,28,53.15,Netherlands,25-03-2020 20:00,A,Electronics,27,86
1439,27692,36,35.66,Germany,25-03-2020 21:00,D,Toys and Games,39,28
1284,39999,96,6.46,Spain,25-03-2020 22:00,B,Clothing,48,18
1224,26805,46,,Netherlands,25-03-2020 23:00,D,Toys and Games,30,87
1564,23157,77,28.21,Spain,26-03-2020 00:00,A,Electronics,34,31
1256,22105,21,5.97,Spain,26-03-2020 01:00,B,Clothing,18,41
1058,25176,49,66.75,Netherlands,26-03-2020 02:00,B,Clothing,31,34
1943,20993,39,48.83,Spain,26-03-2020 03:00,B,Clothing,61,7
1245,33705,38,1.69,France,26-03-2020 04:00,C,Home and Kitchen,56,5
1518,,9,11.54,Netherlands,26-03-2020 05:00,E,Sports and Outdoors,52,21
1213,20189,20,70.07,Germany,26-03-2020 06:00,A,Electronics,18,6
1927,39282,84,6.84,France,26-03-2020 07:00,B,Clothing,44,45
1589,32793,8,,Germany,26-03-2020 08:00,C,Home and Kitchen,,35
1700,32470,14,31.48,United Kingdom,26-03-2020 09:00,C,Home and Kitchen,39,
1952,27046,62,9.32,Germany,26-03-2020 10:00,A,Electronics,51,3
1818,35637,84,76.1,Netherlands,26-03-2020 11:00,D,Toys and Games,26,33
1215,39795,,52.68,Germany,26-03-2020 12:00,C,Home and Kitchen,67,38
1402,29238,55,31.01,,26-03-2020 13:00,A,Electronics,53,87
1282,36989,45,40.91,Spain,26-03-2020 14:00,C,Home and Kitchen,65,80
1830,37750,21,2.63,Netherlands,26-03-2020 15:00,A,Electronics,49,89
1955,31118,53,66.44,France,26-03-2020 16:00,B,Clothing,55,16
1572,35411,54,36.89,France,26-03-2020 17:00,D,Toys and Games,37,89
1572,29256,86,71.55,Germany,26-03-2020 18:00,C,Home and Kitchen,44,71
1214,20517,43,63,France,26-03-2020 19:00,C,Home and Kitchen,20,8
1381,32425,6,65.3,United Kingdom,26-03-2020 20:00,C,Home and Kitchen,28,3
1044,34676,55,79.39,France,26-03-2020 21:00,E,Sports and Outdoors,41,69
1916,30781,44,63.3,,26-03-2020 22:00,E,Sports and Outdoors,46,19
1171,38656,91,42.16,France,26-03-2020 23:00,B,Clothing,22,7
1220,36197,68,39.3,Spain,27-03-2020 00:00,C,Home and Kitchen,50,86
,22308,4,,Spain,27-03-2020 01:00,D,Toys and Games,25,90
1094,24792,63,78.05,France,27-03-2020 02:00,E,Sports and Outdoors,36,50
1858,37194,92,76.23,Netherlands,27-03-2020 03:00,A,Electronics,21,89
1043,31955,91,25.01,,27-03-2020 04:00,A,Electronics,58,6
1227,32760,58,86.34,Spain,27-03-2020 05:00,A,Electronics,52,5
1573,28268,54,59.11,Spain,27-03-2020 06:00,B,Clothing,47,
1316,38693,81,48.13,United Kingdom,27-03-2020 07:00,C,Home and Kitchen,22,86
1730,27908,38,2.24,Germany,27-03-2020 08:00,C,Home and Kitchen,65,95
1334,24439,60,38.58,United Kingdom,27-03-2020 09:00,E,Sports and Outdoors,57,
1600,,52,64.25,Netherlands,27-03-2020 10:00,A,Electronics,55,22
1623,33227,29,9.43,Germany,,B,Clothing,20,57
1718,30933,40,46.23,France,27-03-2020 12:00,D,Toys and Games,33,75
1999,26389,71,99.35,France,27-03-2020 13:00,C,Home and Kitchen,25,32
1466,31420,8,,Netherlands,27-03-2020 14:00,C,Home and Kitchen,62,17
1878,32461,97,54.91,Spain,27-03-2020 15:00,B,Clothing,22,58
,39942,96,53.54,France,27-03-2020 16:00,E,Sports and Outdoors,55,41
1714,37229,35,4.85,United Kingdom,27-03-2020 17:00,B,Clothing,52,22
1296,32240,82,95.75,Spain,27-03-2020 18:00,E,Sports and Outdoors,25,80
1544,21332,16,,France,27-03-2020 19:00,C,Home and Kitchen,53,42
1488,31229,18,68.4,Spain,27-03-2020 20:00,E,Sports and Outdoors,42,79
1214,32524,59,10.35,,27-03-2020 21:00,E,Sports and Outdoors,66,8
1523,26300,89,21.18,France,27-03-2020 22:00,E,Sports and Outdoors,25,46
1001,37658,34,18.8,France,27-03-2020 23:00,E,Sports and Outdoors,38,48
1874,27166,4,52.2,Spain,,A,Electronics,68,3
,20337,69,21.18,Germany,28-03-2020 01:00,A,Electronics,63,77
1653,23294,78,69.73,United Kingdom,28-03-2020 02:00,A,Electronics,26,30
1801,36720,65,54.75,Germany,28-03-2020 03:00,A,Electronics,49,28
1206,33445,61,2.26,United Kingdom,28-03-2020 04:00,B,Clothing,61,73
1340,21867,86,74.53,Netherlands,28-03-2020 05:00,D,Toys and Games,30,76
1703,20494,46,19.29,Germany,28-03-2020 06:00,E,Sports and Outdoors,40,25
1406,24642,21,82.58,United Kingdom,28-03-2020 07:00,B,Clothing,25,37
1852,23886,77,35.83,Spain,28-03-2020 08:00,A,Electronics,52,85
,28352,93,,United Kingdom,28-03-2020 09:00,E,Sports and Outdoors,45,51
1506,22036,38,1.68,Netherlands,28-03-2020 10:00,D,Toys and Games,32,
1909,34722,73,98.78,United Kingdom,28-03-2020 11:00,,,69,83
1468,35556,,61.39,Germany,28-03-2020 12:00,C,Home and Kitchen,46,72
1763,36186,86,42.56,United Kingdom,28-03-2020 13:00,C,Home and Kitchen,68,67
1715,29699,81,10.11,Germany,28-03-2020 14:00,B,Clothing,21,86
1873,39944,60,70.07,Netherlands,28-03-2020 15:00,D,Toys and Games,51,1
1557,22281,87,28.63,United Kingdom,28-03-2020 16:00,B,Clothing,54,38
1885,30060,36,98.83,United Kingdom,28-03-2020 17:00,E,Sports and Outdoors,41,52
1494,21601,6,95.08,Netherlands,28-03-2020 18:00,D,Toys and Games,38,63
1260,32019,39,73.66,United Kingdom,28-03-2020 19:00,B,Clothing,19,52
1577,31672,29,97.12,Germany,28-03-2020 20:00,E,Sports and Outdoors,24,83
1661,21299,,11.01,France,28-03-2020 21:00,A,Electronics,28,85
1581,34794,69,28.35,France,28-03-2020 22:00,E,Sports and Outdoors,29,60
1363,34748,9,25.7,Germany,28-03-2020 23:00,B,Clothing,21,13
1513,36026,24,7.67,United Kingdom,29-03-2020 00:00,D,Toys and Games,52,91
1540,38430,63,97.24,Germany,29-03-2020 01:00,D,Toys and Games,57,17
,35017,,6.47,Netherlands,29-03-2020 02:00,A,Electronics,43,84
1572,22881,97,85.74,Germany,29-03-2020 03:00,B,Clothing,35,30
1611,38201,30,76.93,France,29-03-2020 04:00,A,Electronics,54,38
1895,38582,58,37.9,Spain,,C,Home and Kitchen,,11
1454,23332,40,2.37,Netherlands,29-03-2020 06:00,E,Sports and Outdoors,29,27
1143,21103,68,1.11,United Kingdom,29-03-2020 07:00,C,Home and Kitchen,58,38
1191,23177,32,20.8,Germany,29-03-2020 08:00,C,Home and Kitchen,57,28
1864,31666,65,49.64,Netherlands,29-03-2020 09:00,A,Electronics,54,26
1352,,34,46.06,France,29-03-2020 10:00,,,69,33
1781,37578,85,58.74,United Kingdom,29-03-2020 11:00,E,Sports and Outdoors,36,32
1298,26041,31,,Germany,29-03-2020 12:00,A,Electronics,32,54
1459,28727,59,38.05,Germany,29-03-2020 13:00,A,Electronics,39,
1426,34532,78,16.46,United Kingdom,29-03-2020 14:00,A,Electronics,37,24
1837,27060,26,80.1,Spain,29-03-2020 15:00,A,Electronics,60,40
1822,32561,22,33.6,Spain,29-03-2020 16:00,A,Electronics,69,27
1715,36647,34,29.04,Netherlands,29-03-2020 17:00,C,Home and Kitchen,30,46
1756,35956,97,76.55,Germany,29-03-2020 18:00,C,Home and Kitchen,40,86
1030,,13,93.45,Netherlands,29-03-2020 19:00,E,Sports and Outdoors,48,84
1331,38436,96,91.54,United Kingdom,29-03-2020 20:00,D,Toys and Games,43,97
1969,24946,55,14.18,Netherlands,29-03-2020 21:00,E,Sports and Outdoors,,69
1935,35068,8,50.56,Germany,29-03-2020 22:00,B,Clothing,49,93
1410,33732,62,,Spain,29-03-2020 23:00,E,Sports and Outdoors,38,69
1051,,22,96.12,Spain,30-03-2020 00:00,E,Sports and Outdoors,34,39
1383,20357,56,21.92,United Kingdom,30-03-2020 01:00,A,Electronics,46,
1242,33999,84,20.14,,30-03-2020 02:00,A,Electronics,46,29
1774,,21,,Netherlands,30-03-2020 03:00,A,Electronics,65,75
1685,28942,98,96.8,United Kingdom,30-03-2020 04:00,D,Toys and Games,39,86
1611,35840,49,69.91,Spain,30-03-2020 05:00,A,Electronics,66,31
1416,23250,94,12.54,Germany,30-03-2020 06:00,B,Clothing,36,65
1474,22258,6,48.84,Germany,30-03-2020 07:00,C,Home and Kitchen,31,15
1391,29102,35,81.75,France,30-03-2020 08:00,B,Clothing,56,83
1388,20583,27,57.46,France,30-03-2020 09:00,D,Toys and Games,40,74
1572,39822,,13.69,Spain,30-03-2020 10:00,A,Electronics,58,9
1967,34501,40,17.6,France,30-03-2020 11:00,E,Sports and Outdoors,19,13
,30768,14,86.48,France,30-03-2020 12:00,C,Home and Kitchen,68,45
1699,35231,74,52.94,Germany,30-03-2020 13:00,D,Toys and Games,49,90
1468,38167,52,70.73,Netherlands,30-03-2020 14:00,B,Clothing,55,6
1407,37477,79,37.62,Germany,30-03-2020 15:00,A,Electronics,50,44
1518,35737,40,53.48,Germany,30-03-2020 16:00,D,Toys and Games,24,2
1188,25117,43,97.72,Spain,30-03-2020 17:00,D,Toys and Games,65,29
1594,27938,58,33.31,Spain,30-03-2020 18:00,E,Sports and Outdoors,51,48
1350,30333,3,67.64,Netherlands,30-03-2020 19:00,E,Sports and Outdoors,21,12
1931,34922,15,17.66,United Kingdom,30-03-2020 20:00,E,Sports and Outdoors,40,87
1282,26746,45,12.61,,30-03-2020 21:00,B,Clothing,37,
1635,38517,95,78.47,France,30-03-2020 22:00,E,Sports and Outdoors,39,50
1156,26120,11,84.49,Germany,30-03-2020 23:00,D,Toys and Games,63,11
1598,22477,,67,Germany,31-03-2020 00:00,D,Toys and Games,46,5
1147,26137,19,16.24,Netherlands,31-03-2020 01:00,D,Toys and Games,60,45
1069,22876,79,24.44,France,,C,Home and Kitchen,58,74
1971,20042,20,91.16,Germany,31-03-2020 03:00,C,Home and Kitchen,54,47
1369,25829,86,29.23,,31-03-2020 04:00,B,Clothing,20,6
1587,39825,71,81.98,Spain,31-03-2020 05:00,,,39,80
1625,28595,56,28.95,United Kingdom,31-03-2020 06:00,D,Toys and Games,37,95
1514,33493,78,93.98,Netherlands,31-03-2020 07:00,E,Sports and Outdoors,42,87
1233,30408,4,91.49,United Kingdom,31-03-2020 08:00,D,Toys and Games,51,94
1678,26849,9,4.8,United Kingdom,,C,Home and Kitchen,59,84
1610,26686,25,77.16,Netherlands,31-03-2020 10:00,D,Toys and Games,46,89
1635,30341,47,17.36,France,31-03-2020 11:00,B,Clothing,27,99
1466,39034,99,21.92,Germany,31-03-2020 12:00,A,Electronics,56,69
1556,35661,,46.25,Netherlands,31-03-2020 13:00,D,Toys and Games,64,63
1893,37261,27,57.84,Germany,31-03-2020 14:00,B,Clothing,54,67
1835,21886,28,32.92,Spain,31-03-2020 15:00,C,Home and Kitchen,57,47
1286,21303,88,57.75,,31-03-2020 16:00,C,Home and Kitchen,67,34
1617,38124,97,17.48,Spain,,A,Electronics,37,12
1293,37496,97,2.72,United Kingdom,31-03-2020 18:00,E,Sports and Outdoors,55,27
1480,27452,62,57.34,France,31-03-2020 19:00,E,Sports and Outdoors,40,69
1133,26118,16,,Netherlands,31-03-2020 20:00,D,Toys and Games,28,86
1007,28439,87,69.12,France,31-03-2020 21:00,,,25,68
1027,31452,46,65.16,United Kingdom,31-03-2020 22:00,B,Clothing,46,28
1782,34426,75,89.8,Spain,31-03-2020 23:00,A,Electronics,53,71
1734,20567,46,46.22,,01-04-2020 00:00,E,Sports and Outdoors,42,45
1519,29380,40,1.33,France,01-04-2020 01:00,D,Toys and Games,56,98
,21353,83,,France,01-04-2020 02:00,D,Toys and Games,51,2
,31804,34,67.68,Spain,01-04-2020 03:00,C,Home and Kitchen,64,9
1540,34415,87,52.39,Spain,01-04-2020 04:00,B,Clothing,49,79
1626,,10,69.09,France,01-04-2020 05:00,B,Clothing,58,
1493,20168,1,32.7,United Kingdom,01-04-2020 06:00,E,Sports and Outdoors,40,36
1033,31356,66,15.31,United Kingdom,01-04-2020 07:00,D,Toys and Games,38,15
1006,22671,,66.62,Netherlands,01-04-2020 08:00,C,Home and Kitchen,36,97
1039,36762,17,24.9,France,01-04-2020 09:00,B,Clothing,42,62
1329,,47,45.9,Netherlands,01-04-2020 10:00,D,Toys and Games,40,31
,34213,24,49.42,France,01-04-2020 11:00,B,Clothing,36,27
1061,20193,50,47.98,Netherlands,01-04-2020 12:00,A,Electronics,22,2
1085,30207,85,60.05,Germany,01-04-2020 13:00,B,Clothing,36,
1724,24616,29,3.43,United Kingdom,01-04-2020 14:00,B,Clothing,52,43
1115,25014,78,98.97,United Kingdom,01-04-2020 15:00,D,Toys and Games,29,1
1576,27878,72,71.77,Germany,01-04-2020 16:00,B,Clothing,56,83
1296,34814,94,42.83,Spain,,B,Clothing,42,9
1378,37684,86,19.54,Germany,01-04-2020 18:00,A,Electronics,22,60
1681,23200,87,,United Kingdom,01-04-2020 19:00,,,29,2
1627,23373,13,67.38,France,01-04-2020 20:00,B,Clothing,44,58
1321,29729,64,32.04,Netherlands,01-04-2020 21:00,D,Toys and Games,21,65
1627,21383,28,23.33,United Kingdom,01-04-2020 22:00,C,Home and Kitchen,69,12
1732,35178,94,38.31,Germany,01-04-2020 23:00,A,Electronics,36,55
1394,39921,5,59.5,France,02-04-2020 00:00,B,Clothing,62,90
1356,27924,74,67.33,United Kingdom,02-04-2020 01:00,C,Home and Kitchen,64,10
1561,31351,9,,Germany,02-04-2020 02:00,D,Toys and Games,41,65
1838,24991,14,86.39,United Kingdom,02-04-2020 03:00,A,Electronics,59,65
1418,25202,10,22.27,Germany,02-04-2020 04:00,D,Toys and Games,45,61
1477,23622,33,63.86,Germany,02-04-2020 05:00,C,Home and Kitchen,50,95
1335,29087,75,10.56,United Kingdom,02-04-2020 06:00,A,Electronics,52,75
1590,36848,40,55.02,France,02-04-2020 07:00,B,Clothing,67,69
1999,21610,6,,United Kingdom,02-04-2020 08:00,C,Home and Kitchen,,35
1019,28804,17,,,02-04-2020 09:00,D,Toys and Games,29,11
1411,36988,36,39.47,France,02-04-2020 10:00,A,Electronics,33,68
1890,20620,70,82.81,United Kingdom,02-04-2020 11:00,C,Home and Kitchen,28,38
1548,35335,61,,Netherlands,02-04-2020 12:00,C,Home and Kitchen,60,39
1258,22602,74,43.73,Netherlands,02-04-2020 13:00,D,Toys and Games,45,21
