CustomerID,Age,Gender,AnnualIncome,PurchaseAmount,PurchaseFrequency,LastPurchaseDate,ProductCategory,LoyaltyProgramMember,CustomerRating
1896,47,Male,43548,293.0233069,5,10-03-2028,Toys,0,3.407057768
1897,54,Female,83221,32.39814566,37,11-03-2028,Toys,0,4.99459154
1898,46,Other,,76.56695657,20,12-03-2028,Clothing,0,1.804736569
1899,39,Female,60701,349.1529084,24,13-03-2028,Clothing,0,3.09287208
1900,21,Female,71287,75.35972253,36,14-03-2028,Toys,1,2.384741231
1901,37,Male,26727,321.6887248,34,15-03-2028,Toys,1,3.103571874
1902,49,Other,70717,32.06888727,45,16-03-2028,Home,0,1.928514408
,53,Female,52427,206.6542282,48,17-03-2028,Toys,1,
1904,67,Female,36692,92.81768771,34,18-03-2028,Clothing,0,3.290261816
1905,21,Other,51625,59.26995985,19,19-03-2028,Toys,0,2.343417263
1906,44,Female,44918,285.6812278,17,20-03-2028,Clothing,1,1.727765607
1907,34,Female,61136,464.5262071,5,21-03-2028,Electronics,0,2.295742264
1908,29,Female,72409,32.11958872,25,22-03-2028,Toys,1,1.197120806
1909,39,Other,35577,213.6693529,18,23-03-2028,Clothing,0,4.801768936
1910,34,Other,105155,355.2300417,8,24-03-2028,Books,0,3.32459166
1911,27,Other,119246,234.0304767,27,25-03-2028,Home,0,4.259074725
,18,Other,101731,404.2154933,15,26-03-2028,Clothing,0,2.69247279
1913,39,Male,47689,93.92443135,45,27-03-2028,Toys,1,4.61325867
1914,43,Female,31154,479.9991315,13,28-03-2028,Toys,0,2.933272886
1915,35,Other,114948,195.6555007,16,29-03-2028,Electronics,1,3.295781289
1916,67,Female,41341,174.0769683,22,30-03-2028,Books,1,2.96717592
1917,31,Female,117554,437.9298683,20,,Clothing,0,3.933113183
1918,64,Male,94681,284.1141808,13,01-04-2028,Books,1,3.26662431
1919,46,Other,66330,260.6399492,20,02-04-2028,Electronics,0,2.086395694
,29,Other,107759,364.8540702,2,03-04-2028,Home,1,1.582158125
1921,53,Female,88416,292.0179479,35,04-04-2028,Books,1,3.424497556
1922,52,Other,106807,85.44524415,47,05-04-2028,Electronics,0,2.956719846
1923,69,Female,53313,338.7278233,19,06-04-2028,Clothing,0,1.383902787
1924,29,Female,66900,71.06709524,45,07-04-2028,Home,1,2.582469863
1925,24,Male,98840,403.8995641,37,08-04-2028,Toys,0,3.059105688
1926,46,Male,54695,494.9196159,6,09-04-2028,Electronics,0,4.307572935
1927,28,Male,50225,191.8068744,14,,Toys,1,1.304404223
1928,50,Female,106072,225.1541696,4,11-04-2028,Home,1,2.393981393
1929,23,Other,116367,27.98465946,22,12-04-2028,Electronics,0,4.290624491
1930,64,Male,69156,11.7979281,39,13-04-2028,Electronics,1,3.593695727
1931,32,Other,97209,461.1025708,36,14-04-2028,Home,0,2.159833287
1932,49,Male,107453,68.66890992,34,15-04-2028,Clothing,0,4.381340488
1933,68,Male,47829,,27,16-04-2028,Electronics,1,2.973174322
1934,28,Female,100908,408.6005388,7,17-04-2028,Home,0,2.993407565
1935,40,Male,45938,445.2127862,3,18-04-2028,Books,1,4.906349357
1936,43,Male,79164,262.1018542,47,19-04-2028,Toys,0,4.788466013
1937,51,Female,74530,284.6910999,33,20-04-2028,Electronics,0,2.434130733
1938,63,Other,88199,336.4935664,2,21-04-2028,Books,0,1.562316515
1939,51,Male,80282,480.8843227,42,22-04-2028,Electronics,,2.302666929
1940,46,Female,67801,303.3216307,16,23-04-2028,Clothing,1,1.121933041
1941,21,Male,29465,,25,24-04-2028,Home,0,1.083071547
1942,34,Female,23326,12.19439696,15,25-04-2028,Electronics,1,2.582088545
1943,52,Other,23659,45.0701025,24,26-04-2028,Home,1,4.764079291
1944,30,Other,80289,290.6999552,15,27-04-2028,Electronics,0,4.485429365
1945,58,Female,47594,468.438992,31,28-04-2028,Clothing,1,3.045771336
1946,56,Female,24763,434.0122175,14,29-04-2028,Clothing,1,3.260905525
1947,32,Female,108657,491.3765669,14,30-04-2028,,1,1.023733987
1948,46,Other,30828,266.2778486,6,01-05-2028,Clothing,0,1.862004623
1949,46,Male,67588,395.0258145,14,02-05-2028,Home,0,1.099096508
1950,28,Other,31221,420.9981641,17,03-05-2028,Clothing,1,4.018158131
1951,69,Female,31211,325.7756704,18,04-05-2028,Electronics,0,1.582583184
1952,49,Female,33569,172.6812026,20,05-05-2028,Clothing,1,4.47618841
1953,19,Other,116894,237.6393252,17,,Home,0,3.573297255
1954,64,Female,57860,429.6689508,16,07-05-2028,Electronics,1,1.917674706
1955,31,Other,91558,152.7812234,40,08-05-2028,Books,0,1.630881268
1956,37,Female,65337,462.25285,39,09-05-2028,Books,1,3.510498804
1957,39,Male,72311,118.754139,32,10-05-2028,Books,0,4.603347921
1958,28,Male,33515,376.0106255,44,11-05-2028,Electronics,1,3.873440876
1959,44,Female,91695,317.126821,9,12-05-2028,Books,0,2.394186606
1960,20,Other,107227,376.0517234,27,13-05-2028,Clothing,0,3.349534381
1961,34,Male,44904,221.4870484,46,14-05-2028,Electronics,0,2.243046781
1962,61,Other,79935,466.657326,33,15-05-2028,Electronics,1,
1963,45,,63790,318.0737402,10,16-05-2028,Electronics,1,3.995356754
1964,46,Other,88580,147.7064233,17,17-05-2028,Toys,1,3.457526559
1965,38,Male,95148,321.03526,49,18-05-2028,Home,0,2.693036571
1966,64,Other,25636,146.9737949,49,19-05-2028,Toys,1,3.472609161
1967,33,Other,97129,150.3480339,36,20-05-2028,Toys,0,2.36646425
1968,54,Female,22892,202.8012633,17,,Toys,0,1.115459358
1969,37,Female,41672,426.9530567,18,22-05-2028,Home,0,2.580354089
1970,23,Female,25812,252.6474478,23,23-05-2028,Toys,1,4.721923278
1971,36,Male,116621,341.0559169,34,24-05-2028,Books,0,3.505204379
1972,22,Male,20654,199.0240314,,25-05-2028,Electronics,1,1.335822812
1973,20,Female,74633,135.4846927,13,26-05-2028,Electronics,1,4.539974454
1974,18,Female,37143,477.5468796,23,27-05-2028,Clothing,0,2.075499397
1975,55,Male,75934,303.7727173,20,28-05-2028,Books,1,1.975077972
1976,32,Male,87334,467.3059126,22,29-05-2028,Home,0,2.188363875
1977,51,Male,49087,105.6894361,47,30-05-2028,Electronics,0,3.308808945
1978,52,Male,31618,77.71261114,23,31-05-2028,Toys,1,3.178752374
1979,66,Female,28446,428.632339,41,01-06-2028,Clothing,0,2.965655018
1980,42,Male,107182,342.0540202,35,02-06-2028,Clothing,0,3.870147454
1981,41,Female,68867,97.35635713,3,03-06-2028,Electronics,0,
1982,29,Other,71028,138.3330518,34,04-06-2028,Books,1,4.128258086
1983,35,Other,80101,401.3286511,33,05-06-2028,Clothing,1,1.701286714
1984,32,Male,,229.6649669,46,06-06-2028,Electronics,1,4.130483156
1985,61,Other,115107,336.9175507,17,07-06-2028,Books,0,3.655240421
1986,33,Other,108074,162.584251,45,08-06-2028,Electronics,0,3.732833238
1987,44,Other,,193.7088266,19,09-06-2028,Electronics,1,2.926213589
1988,25,Male,106436,495.4027165,30,10-06-2028,Books,1,3.668006131
1989,63,Male,107892,127.5704582,23,11-06-2028,Books,1,1.319188186
1990,42,Other,108559,255.6959066,15,12-06-2028,Books,1,4.406204468
1991,34,Female,59148,422.9791599,14,13-06-2028,Electronics,1,1.222188934
1992,46,Other,102928,123.4154908,2,14-06-2028,Clothing,0,1.594966039
1993,25,Male,40698,210.5308096,39,15-06-2028,Home,1,3.307158834
1994,32,Male,62470,309.4701872,49,16-06-2028,Home,0,3.957645822
1995,44,Male,112071,243.188135,18,17-06-2028,Electronics,0,1.305006257
1996,63,Other,71660,232.453622,6,18-06-2028,Electronics,0,4.683059256
1997,,Female,73910,184.442317,32,19-06-2028,Clothing,0,4.894430595
1998,69,Male,55450,295.3899322,21,20-06-2028,Books,1,3.423800692
1999,24,Male,76463,314.0644855,,21-06-2028,Electronics,0,2.924973822
2000,20,Other,53757,328.3783227,28,22-06-2028,Toys,1,3.965579889
2001,46,Female,98012,39.83221341,27,23-06-2028,Books,0,2.313429409
2002,61,Other,90247,317.361917,2,24-06-2028,Electronics,1,2.973057736
2003,41,Male,92015,476.8524035,33,25-06-2028,Toys,1,4.664604107
2004,20,Female,51390,272.7881866,16,26-06-2028,Clothing,0,4.822621701
2005,37,Female,76116,359.0572058,39,27-06-2028,Toys,1,4.708276464
2006,63,Male,33161,280.5824923,,28-06-2028,Electronics,0,2.049792268
2007,32,Female,52152,428.0966062,43,29-06-2028,Home,1,1.929876161
2008,42,Female,100171,465.1436318,47,30-06-2028,Electronics,0,2.190658024
2009,47,Other,115833,96.18885015,13,01-07-2028,Home,0,2.76524445
2010,31,Male,40836,221.2457181,2,02-07-2028,Clothing,1,2.256669651
2011,24,Male,110367,,14,03-07-2028,Clothing,1,2.496851183
2012,34,Male,86543,205.581486,38,04-07-2028,Books,0,3.482547808
2013,61,Male,75648,67.13446971,41,05-07-2028,Books,0,4.050102708
2014,37,Male,46331,407.7397844,28,06-07-2028,Home,1,3.942232793
2015,53,Female,30763,22.70429029,7,07-07-2028,Home,0,4.257694268
2016,26,Other,89444,266.4721708,18,08-07-2028,Clothing,0,1.128737613
2017,55,Male,113109,332.6298021,41,09-07-2028,Toys,0,1.190935159
2018,65,Other,39187,107.6973718,36,10-07-2028,Home,1,4.157531843
2019,39,Other,31957,453.3958451,41,11-07-2028,Home,0,3.132315289
2020,19,Female,24379,420.0818575,36,12-07-2028,Toys,0,3.312562695
2021,41,Male,47959,238.1864461,44,13-07-2028,Books,1,1.210347441
2022,25,Female,102018,208.5187215,4,14-07-2028,Books,0,2.021255205
2023,28,Male,47105,122.101123,30,15-07-2028,Home,0,3.55341722
2024,30,Female,20877,366.3466462,24,16-07-2028,,0,4.43672756
2025,34,Other,68353,70.21318082,20,17-07-2028,Books,0,4.667933589
2026,25,Male,103788,341.7176882,,18-07-2028,Books,1,3.001677983
2027,38,Other,116870,422.0162081,31,19-07-2028,Clothing,0,3.181896931
2028,35,Other,104585,118.0934301,24,20-07-2028,Electronics,0,4.332198524
2029,47,Female,103308,433.8815644,7,21-07-2028,Home,0,3.150498403
2030,35,Male,71567,21.49498372,26,22-07-2028,Home,0,3.067434102
2031,63,Other,77913,456.8297558,13,23-07-2028,Clothing,0,4.620336151
2032,64,Female,22637,63.58930279,8,24-07-2028,Electronics,1,4.159730884
2033,48,Male,92778,324.6507931,5,25-07-2028,Electronics,1,4.636290105
2034,55,Male,62025,128.7908221,44,26-07-2028,Clothing,0,1.872988219
2035,49,Other,119508,419.0934336,13,27-07-2028,Toys,0,3.097501947
2036,28,Male,102464,258.5886787,29,28-07-2028,Toys,1,4.369888514
2037,62,Other,48742,71.94438967,20,29-07-2028,Electronics,,1.44459131
2038,42,Male,31831,287.6408278,14,30-07-2028,Toys,1,4.178648617
2039,50,Female,105092,206.901892,32,31-07-2028,Toys,0,1.731893534
2040,,Other,110879,332.4166692,27,01-08-2028,Toys,0,4.23247502
2041,58,Other,108370,441.542126,25,02-08-2028,Electronics,0,3.44800375
2042,25,Male,66762,207.6476199,4,03-08-2028,Toys,0,1.772943966
2043,28,Male,118958,148.4909364,21,04-08-2028,Home,0,2.893416717
2044,39,Other,108741,12.18497179,18,05-08-2028,Electronics,0,3.727620666
2045,68,Male,38830,289.5453237,39,06-08-2028,Clothing,1,3.535411604
2046,41,Female,75044,204.1260099,15,07-08-2028,Toys,1,2.708988785
2047,58,Male,93948,190.4513634,38,08-08-2028,Books,0,4.597466116
2048,34,Female,89202,95.55298404,48,09-08-2028,Electronics,0,3.077053658
2049,29,Female,57045,217.8773959,24,10-08-2028,Clothing,0,3.023469194
,63,Female,106322,492.298767,8,11-08-2028,Home,1,1.24900236
2051,49,Female,91051,152.3883061,28,12-08-2028,Clothing,1,4.688481559
2052,32,Female,46627,301.8536846,,13-08-2028,Toys,1,1.708466275
2053,33,Male,35198,389.3610063,16,14-08-2028,Books,1,3.113378774
2054,39,Female,89521,375.8331225,16,15-08-2028,Toys,0,4.214270406
,45,Male,49475,167.7432723,35,16-08-2028,Clothing,1,1.861813108
2056,37,Female,39403,307.3757413,17,17-08-2028,Electronics,1,3.10949316
2057,50,Other,23681,436.2760192,9,18-08-2028,Books,0,1.962739637
2058,27,Female,111555,12.64647673,35,19-08-2028,Books,0,4.038779991
2059,57,Other,113122,220.6885066,29,20-08-2028,Clothing,0,3.257364671
2060,49,Female,62292,116.015342,39,21-08-2028,Toys,1,4.423903442
2061,67,Female,25629,197.3729837,18,22-08-2028,Clothing,0,4.578232012
2062,50,Female,113246,210.9148559,12,23-08-2028,Books,1,3.59493393
2063,19,Other,115864,374.6021276,19,24-08-2028,Clothing,1,3.901564985
2064,50,,97814,51.44182684,48,25-08-2028,Books,1,3.1968804
2065,50,Female,28417,258.7290321,22,26-08-2028,Toys,1,2.537714932
2066,58,Male,54765,284.2764219,49,27-08-2028,Electronics,0,3.592471692
2067,30,Female,94499,249.6080138,15,28-08-2028,Electronics,0,4.633154494
2068,47,Other,76574,367.2772603,1,29-08-2028,Clothing,1,2.666721522
2069,50,Female,110545,194.9766717,2,30-08-2028,Books,0,2.257640105
2070,30,Other,47675,472.7586965,8,,Electronics,1,2.553747754
2071,69,Other,92267,243.4927041,22,01-09-2028,Books,1,2.741590521
2072,43,Other,60563,287.7508853,25,02-09-2028,,0,1.294244116
2073,39,Female,31332,413.6377576,2,03-09-2028,Clothing,0,2.993767362
2074,56,Other,39177,141.2418724,9,04-09-2028,Books,1,2.977256992
2075,19,Other,109254,42.22500424,9,05-09-2028,Clothing,0,3.353775311
2076,55,Female,88447,355.3530693,13,06-09-2028,Books,1,2.451280122
2077,56,Other,77104,244.0908685,6,07-09-2028,Books,0,3.452430384
2078,43,Female,104335,448.7696042,30,08-09-2028,Toys,1,4.512865241
2079,63,Other,100730,491.4266241,15,,Clothing,1,4.821883962
2080,67,Male,24951,202.5591285,15,10-09-2028,Home,0,3.334448865
2081,32,Male,48333,210.642313,7,11-09-2028,Books,0,1.170363816
2082,51,Other,41673,206.9414881,11,12-09-2028,Books,1,4.876943989
2083,59,Male,60870,165.6542843,40,13-09-2028,Electronics,0,3.823448244
2084,61,Female,,391.9351134,38,14-09-2028,Clothing,0,2.343854594
2085,66,Male,42821,380.7029024,40,15-09-2028,Home,1,1.588630804
2086,57,Other,45494,241.9292109,2,16-09-2028,Toys,1,1.573674449
2087,28,Other,119477,27.10730211,48,17-09-2028,Home,0,1.670977625
2088,20,Female,94160,158.2318542,39,18-09-2028,Toys,0,1.182290086
2089,23,Other,20835,149.690008,10,19-09-2028,Home,1,4.608616755
2090,26,Female,38646,406.4881869,44,20-09-2028,Home,1,3.163072931
2091,23,Male,97360,48.34990884,17,21-09-2028,Clothing,1,3.799837651
2092,26,Male,57335,403.8093126,7,22-09-2028,Electronics,1,4.312434037
2093,56,Female,89351,336.2459078,40,23-09-2028,Home,1,4.166164025
2094,48,Female,22429,367.5585223,39,24-09-2028,Books,1,4.530422495
2095,49,Other,61950,218.9455279,4,25-09-2028,Books,1,4.86901849
2096,58,Male,80654,341.464269,35,26-09-2028,Books,1,2.756282459
2097,67,Female,88143,306.4693276,47,27-09-2028,Electronics,0,4.801341867
2098,29,Male,111186,385.6451966,36,28-09-2028,Home,0,3.893159793
2099,25,Female,117889,226.1510681,31,29-09-2028,Toys,0,1.282672761
2100,25,Male,97527,239.0486843,25,30-09-2028,Toys,1,3.727132485
2101,67,Other,106704,323.5702303,41,01-10-2028,Clothing,0,3.746866638
2102,45,Male,51099,58.49835936,13,02-10-2028,Electronics,1,4.623442255
2103,37,Male,59385,220.9410019,18,03-10-2028,Home,0,2.49172853
2104,64,Male,55919,486.1156684,21,04-10-2028,,,3.339646001
2105,24,Male,116952,23.58839843,48,05-10-2028,Electronics,1,1.048750204
2106,28,Male,80782,161.4223378,1,06-10-2028,Electronics,0,2.328300969
2107,37,Other,91116,160.4843604,36,07-10-2028,Home,1,1.248974905
2108,33,Female,92590,318.564739,8,08-10-2028,Clothing,0,3.087491891
2109,21,Male,109626,57.37117791,48,09-10-2028,Clothing,0,4.269790602
2110,23,Other,60387,316.1292953,21,10-10-2028,Clothing,0,1.825770769
2111,39,Male,35823,52.04491912,43,11-10-2028,Books,0,3.109764182
2112,43,Male,66015,52.00205547,21,12-10-2028,Books,0,1.816034546
2113,20,Female,35339,365.4507618,27,13-10-2028,Home,0,1.482753871
2114,58,Male,23491,165.446911,19,14-10-2028,Clothing,0,3.043987168
2115,59,Other,20706,,23,15-10-2028,Home,0,1.316594484
2116,31,Other,117493,23.48970354,43,,Clothing,0,3.349418525
2117,28,Female,35728,225.3277985,35,17-10-2028,Electronics,1,1.125349843
2118,35,Male,26997,,40,18-10-2028,Toys,1,
2119,29,Other,80408,178.9325885,42,19-10-2028,Toys,0,3.199989942
2120,40,Male,78097,499.1201131,48,20-10-2028,Clothing,1,3.365629652
2121,29,Male,58523,444.9770433,5,21-10-2028,Home,1,1.11594772
2122,30,Male,45163,28.92058238,41,22-10-2028,Books,0,3.293507152
2123,42,Female,37718,283.8116427,8,23-10-2028,Clothing,0,4.354010101
2124,62,Male,107508,325.6720409,11,24-10-2028,Clothing,1,3.889264709
2125,68,Other,103767,108.7196389,16,25-10-2028,Books,0,1.524740416
2126,36,Male,59619,76.82725883,39,26-10-2028,Clothing,0,3.36989859
2127,63,Other,,452.6686617,47,27-10-2028,Electronics,0,3.68901
2128,53,Male,109131,484.5641385,24,28-10-2028,Books,1,1.148924807
2129,62,Other,84926,495.9869644,21,29-10-2028,Electronics,0,4.421390675
2130,25,Other,60633,395.932078,23,30-10-2028,Toys,1,4.625069589
2131,46,Male,97654,333.4335244,49,31-10-2028,Books,0,4.401809093
2132,49,Male,23317,176.1364748,38,01-11-2028,Books,,4.298525872
2133,68,Other,64980,89.8421646,47,02-11-2028,,1,3.979860794
2134,61,Female,64115,44.09539669,8,03-11-2028,Home,0,3.533728125
2135,35,Male,81646,348.1822469,7,04-11-2028,Books,1,3.71450802
2136,23,Female,63158,393.4380905,2,05-11-2028,Toys,1,4.225581173
2137,35,Male,75963,414.094558,30,06-11-2028,Clothing,0,3.649993833
2138,36,Male,67631,457.3136766,13,07-11-2028,Home,0,2.310907827
2139,39,Male,69316,440.565134,23,08-11-2028,Toys,1,2.503844409
2140,54,Male,79342,499.8719298,29,09-11-2028,Toys,1,4.588229873
2141,49,Female,35504,125.8116854,38,10-11-2028,Home,0,1.068488343
2142,58,Male,88593,382.8372695,37,11-11-2028,Clothing,0,3.795282325
2143,20,Other,46660,295.2974586,20,12-11-2028,Home,0,4.81911021
2144,45,Other,57196,134.3163406,33,13-11-2028,Toys,0,3.82491268
2145,27,Female,85938,491.0431345,29,14-11-2028,Electronics,0,4.975647953
2146,68,Male,,449.4595619,15,15-11-2028,Home,1,3.750179622
2147,52,Other,77388,68.61525588,23,16-11-2028,Toys,1,1.137452117
2148,46,Female,101297,17.94837945,42,17-11-2028,Home,1,4.308039527
2149,32,Male,75501,345.7237274,3,18-11-2028,Toys,1,2.138519648
2150,50,Other,73309,304.0446613,37,19-11-2028,Clothing,0,2.784228903
2151,24,Other,47043,468.2287339,29,20-11-2028,Toys,1,2.248367664
2152,29,Female,53635,120.8326171,45,21-11-2028,Books,0,2.074216425
2153,66,Male,99315,46.77203421,8,22-11-2028,Electronics,0,2.725622815
2154,47,Male,100691,133.3115902,22,23-11-2028,Toys,0,2.515005794
2155,38,Other,53132,14.36918205,29,24-11-2028,Home,0,3.533354327
2156,48,Other,109387,22.76691184,2,25-11-2028,Home,0,4.252604804
2157,41,Other,35366,457.8546139,41,26-11-2028,Toys,1,2.188354613
2158,37,Male,113944,179.2482083,49,27-11-2028,Books,0,1.854884611
2159,54,Female,92107,208.3504555,45,28-11-2028,Toys,0,3.667581083
2160,21,Female,82580,14.093969,1,29-11-2028,Clothing,0,3.681280263
2161,45,Male,77889,138.9082812,44,30-11-2028,Books,1,4.604524957
2162,61,Female,99553,403.339362,20,01-12-2028,Toys,0,1.063782746
2163,,Other,59236,309.668025,21,02-12-2028,Electronics,0,4.412162648
2164,41,Female,24150,378.1213975,37,03-12-2028,Books,0,3.084008692
2165,67,Female,39423,226.3708017,8,04-12-2028,Toys,1,3.485208357
2166,66,Female,24137,158.3159648,27,05-12-2028,Electronics,0,1.365485762
2167,68,Other,49992,243.9909962,47,06-12-2028,Toys,1,2.730459731
2168,49,Male,114438,164.9201789,35,07-12-2028,Clothing,1,1.909209629
2169,58,Other,64921,420.2906929,6,08-12-2028,Home,0,2.01690012
2170,53,Male,99369,152.3484892,45,09-12-2028,Toys,1,3.016380459
2171,51,Male,86917,331.583002,44,10-12-2028,Books,1,4.249823802
2172,53,Male,93690,72.80620004,19,11-12-2028,Toys,0,3.975123721
2173,19,Female,54235,344.9989144,18,12-12-2028,Toys,0,3.363999836
2174,32,Female,98975,457.0833572,1,13-12-2028,Toys,0,3.157672771
2175,51,Male,39122,306.2486615,25,14-12-2028,Toys,0,2.709224173
2176,53,Male,43956,282.1284131,27,15-12-2028,Books,1,4.890839894
2177,23,Female,83879,480.7535427,7,16-12-2028,Books,1,3.240770217
2178,56,Other,78560,315.5612949,44,17-12-2028,Toys,0,2.015865593
2179,59,Male,102800,133.4774645,42,18-12-2028,Home,0,1.920363168
2180,68,Other,88685,149.7335568,29,19-12-2028,Toys,0,3.445412123
2181,,Female,44660,354.1267881,31,20-12-2028,Books,1,3.091310109
2182,29,Male,106064,369.041114,44,21-12-2028,Clothing,0,1.030791212
2183,20,Other,21168,155.2306347,43,22-12-2028,Toys,1,4.320261489
2184,62,Other,65124,175.9452691,36,23-12-2028,Toys,1,3.816489417
2185,35,Other,55897,495.5729718,19,24-12-2028,Toys,1,3.647317159
2186,57,Female,35032,55.46651204,6,25-12-2028,Toys,1,1.275122631
2187,38,Female,72797,205.2992891,25,26-12-2028,Electronics,0,2.448223401
2188,32,Other,55294,35.91152794,31,27-12-2028,Toys,0,4.741529043
2189,50,Other,63827,411.4337892,9,28-12-2028,Books,0,4.450356965
2190,52,Female,23516,50.71119028,20,29-12-2028,Books,1,2.142171751
2191,43,Other,39751,338.6336414,10,30-12-2028,Electronics,1,1.628235536
2192,25,Other,50373,32.95929488,37,31-12-2028,Toys,0,2.796351829
2193,53,Female,50270,338.0632437,27,01-01-2029,Home,1,2.423321515
2194,65,Other,30386,422.3032887,13,02-01-2029,,1,3.728905507
2195,47,Other,84817,202.4166558,41,03-01-2029,Books,,
2196,40,Other,85184,263.4526142,2,04-01-2029,Clothing,0,2.4520058
2197,59,Female,99693,203.7631603,21,05-01-2029,Clothing,0,1.248896691
2198,61,Other,57879,153.7419355,33,06-01-2029,Home,0,4.590456033
2199,31,Female,69597,402.6153833,24,07-01-2029,Toys,1,1.151798921
2200,31,,59132,139.641274,44,08-01-2029,Electronics,0,4.811063589
2201,19,Male,23626,362.8569951,42,09-01-2029,Toys,0,3.658317712
2202,54,Male,105936,107.0675542,34,10-01-2029,Home,0,4.766756834
2203,22,Other,101515,128.6776291,9,11-01-2029,Home,1,1.798638747
